For M5|Adr   131|KD1       26      22.0 C  3 B06|Rb        1.99336 m   |HD         23.112 m   |                      | 
For M5|Adr   132|KD1       27      22.0 C  3 B06|Rf        0.39880 m   |HD         20.223 m   |                      | 
For M5|Adr   133|KD1       27      22.0 C  3 B06|Rf        0.39887 m   |HD         20.225 m   |                      | 
For M5|Adr   134|KD1       26      22.0 C  3 B06|Rb        1.99372 m   |HD         23.066 m   |                      | 
For M5|Adr   135|KD1       27      22.0 C    B06|                      |                      |Z        11.34206 m   | 
For M5|Adr   136|KD1       27      22.0 C  3 B06|Rb        1.99331 m   |HD         17.083 m   |                      | 
For M5|Adr   137|KD1       28      22.0 C  3 B06|Rf        0.47288 m   |HD         18.008 m   |                      | 
For M5|Adr   138|KD1       28      22.0 C  3 B06|Rf        10.47285 m   |HD         18.009 m   |                      | 
For M5|Adr   139|KD1       27      22.0 C  3 B06|Rb        1.99321 m   |HD         17.081 m   |                      | 
For M5|Adr   140|KD1       28      22.0 C    B06|                      |                      |Z        12.86245 m   | 
For M5|Adr   141|KD1       28      22.0 C  3 B06|Rb        2.34118 m   |HD         32.946 m   |                      | 
For M5|Adr   142|KD1       29      22.0 C  3 B06|Rf        1.45518 m   |HD         31.130 m   |                      | 
For M5|Adr   143|KD1       29      22.0 C  3 B06|Rf        1.45521 m   |HD         31.120 m   |                      | 
For M5|Adr   144|KD1       28      22.0 C  3 B06|Rb        12.34136 m   |HD         32.926 m   |                      | 
For M5|Adr   145|KD1       29      22.0 C    B06|                      |                      |Z        13.74853 m   | 
For M5|Adr   146|KD1       29      22.0 C  3 B06|Rb        0.55853 m   |HD         18.486 m   |                      | 
For M5|Adr   147|KD1       30      22.0 C  3 B06|Rf        2.74306 m   |HD         19.805 m   |                      | 
For M5|Adr   148|KD1       30      22.0 C  3 B06|Rf        2.74308 m   |HD         19.803 m   |                      | 
For M5|Adr   149|KD1       29      22.0 C  3 B06|Rb        0.55851 m   |HD         18.481 m   |                      | 
For M5|Adr   150|KD1       30      22.0 C    B06|                      |                      |Z        11.56398 m   | 
For M5|Adr   151|KD1       30      22.0 C  3 B06|Rb        0.54199 m   |HD          7.924 m   |                      | 
For M5|Adr   152|KD1       31      22.0 C  3 B06|Rf        2.14611 m   |HD          7.990 m   |                      | 
For M5|Adr   153|KD1       31      22.0 C  3 B06|Rf        2.14612 m   |HD          7.988 m   |                      | 
For M5|Adr   154|KD1       30      22.0 C  3 B06|Rb        0.54197 m   |HD          7.929 m   |                      | 
For M5|Adr   155|KD1       31      22.0 C    B06|                      |                      |Z         9.95984 m   | 
For M5|Adr   156|KD1       31      22.0 C  3 B06|Rb        0.73379 m   |HD          6.755 m   |                      | 
For M5|Adr   157|KD1       32      22.0 C  3 B06|Rf        1.97809 m   |HD          8.241 m   |                      | 
For M5|Adr   158|KD1       32      22.0 C  3 B06|Rf        1.97809 m   |HD          8.241 m   |                      | 
For M5|Adr   159|KD1       31      22.0 C  3 B06|Rb        0.73360 m   |HD          6.749 m   |                      | 
For M5|Adr   160|KD1       32      22.0 C    B06|                      |                      |Z         8.71545 m   | 
For M5|Adr   161|KD1       32      22.0 C  3 B06|Rb        0.51591 m   |HD          8.648 m   |                      | 
