For M5|Adr     1|TO  1061218m.dat                |                      |                      |                      For M5|Adr    13|KD1        B      20.0 C  3    |R         0.82754 m   |HD         52.898 m   |                      | 
For M5|Adr   286|KD1        6##### 23.0 C  3 B02|Rf        1.06506 m   |HD         23.539 m   |                      | 
For M5|Adr   287|TO  Measurement repeated    B02|                      |                      |                      | 
For M5|Adr   288|KD1        6##### 23.0 C  3 B02|Rf        1.06536 m   |HD         23.547 m   |                      | 
For M5|Adr   289|TO  Measurement repeated    B02|                      |                      |                      | 
For M5|Adr   290|KD1        6      23.0 C  3 B02|Rf        1.06520 m   |HD         23.537 m   |                      | 
For M5|Adr   291|KD1        5      23.0 C  3 B02|Rb        1.43761 m   |HD         22.784 m   |                      | 
For M5|Adr   292|KD1        6      23.0 C    B02|                      |                      |Z         1.07099 m   | 
For M5|Adr   293|KD1        6      23.0 C  3 B02|Rb        1.38026 m   |HD         13.277 m   |                      | 
For M5|Adr   294|KD1        7      23.0 C  3 B02|Rf        1.16234 m   |HD         14.247 m   |                      | 
For M5|Adr   295|KD1        7      23.0 C  3 B02|Rf        1.16239 m   |HD         14.240 m   |                      | 
For M5|Adr   296|KD1        6      23.0 C  3 B02|Rb        1.38022 m   |HD         13.280 m   |                      | 
For M5|Adr   297|KD1        7      23.0 C    B02|                      |                      |Z         1.28886 m   | 
For M5|Adr   298|KD1        7      23.0 C  3 B02|Rb        1.45267 m   |HD         17.864 m   |                      | 
For M5|Adr   299|KD1        8      23.0 C  3 B02|Rf        0.93194 m   |HD         17.522 m   |                      | 
For M5|Adr   300|KD1        8      23.0 C  3 B02|Rf        0.93177 m   |HD         17.522 m   |                      | 
For M5|Adr   301|KD1        7##### 23.0 C  3 B02|Rb        1.45264 m   |HD         17.867 m   |                      | 
For M5|Adr   302|KD1        8##### 23.0 C    B02|                      |                      |Z         1.80966 m   | 
For M5|Adr   303|TO  Measurement repeated    B02|                      |                      |                      | 
For M5|Adr   304|KD1        7      23.0 C  3 B02|Rb        1.45253 m   |HD         17.869 m   |                      | 
For M5|Adr   305|KD1        8      23.0 C    B02|                      |                      |Z         1.80961 m   | 
For M5|Adr   306|KD1        8      23.0 C  3 B02|Rb        1.35815 m   |HD         13.096 m   |                      | 
For M5|Adr   307|KD1        9      23.0 C  3 B02|Rf        0.62466 m   |HD         12.799 m   |                      | 
For M5|Adr   308|KD1        9      23.0 C  3 B02|Rf        0.62468 m   |HD         12.799 m   |                      | 
For M5|Adr   309|KD1        8      23.0 C  3 B02|Rb        1.35809 m   |HD         13.098 m   |                      | 
For M5|Adr   310|KD1        9      23.0 C    B02|                      |                      |Z         2.54306 m   | 
For M5|Adr   311|KD1        9      23.0 C  3 B02|Rb        1.60571 m   |HD         14.428 m   |                      | 
For M5|Adr   312|KD1       10##### 23.0 C  3 B02|Rf        1.66841 m   |HD         14.381 m   |                      | 
For M5|Adr   313|TO  Measurement repeated    B02|                      |                      |                      | 
For M5|Adr   314|KD1     KE02      23.0 C  3 B02|Rf        1.66832 m   |HD         14.378 m   |                      | 
For M5|Adr   315|KD1     KE02      23.0 C  3 B02|Rf        1.66844 m   |HD         14.378 m   |                      | 
For M5|Adr   316|KD1        9      23.0 C  3 B02|Rb        1.60574 m   |HD         14.422 m   |                      | 
For M5|Adr   317|KD1     KE02      23.0 C    B02|                      |                      |Z         2.48041 m   | 
For M5|Adr   318|KD1     KE02##### 23.0 C  3 B02|Rb        1.66836 m   |HD         14.380 m   |                      | 
For M5|Adr   319|TO  Measurement repeated    B02|                      |                      |                      | 
For M5|Adr   320|KD1     KE02      23.0 C  3 B02|Rb        1.66834 m   |HD         14.377 m   |                      | 
For M5|Adr   321|KD1       15      23.0 C  3 B02|Rf        0.90366 m   |HD         13.641 m   |                      | 
For M5|Adr   322|KD1       15      23.0 C  3 B02|Rf        0.90373 m   |HD         13.646 m   |                      | 
For M5|Adr   323|KD1     KE02      23.0 C  3 B02|Rb        1.66809 m   |HD         14.377 m   |                      | 
For M5|Adr   324|KD1       15      23.0 C    B02|                      |                      |Z         3.24493 m   | 
For M5|Adr   325|KD1       15      23.0 C  3 B02|Rb        1.65365 m   |HD         23.182 m   |                      | 
For M5|Adr   326|KD1       16      23.0 C  3 B02|Rf        0.66003 m   |HD         22.442 m   |                      | 
For M5|Adr   327|KD1       16      23.0 C  3 B02|Rf        0.65995 m   |HD         22.438 m   |                      | 
For M5|Adr   328|KD1       15      23.0 C  3 B02|Rb        1.65376 m   |HD         23.185 m   |                      | 
For M5|Adr   329|KD1       16      23.0 C    B02|                      |                      |Z         4.23864 m   | 
For M5|Adr   330|KD1       16      23.0 C  3 B02|Rb        1.63267 m   |HD         12.604 m   |                      | 
For M5|Adr   331|KD1       17      23.0 C  3 B02|Rf        0.69079 m   |HD         13.782 m   |                      | 
For M5|Adr   332|KD1       17      23.0 C  3 B02|Rf        0.69077 m   |HD         13.782 m   |                      | 
For M5|Adr   333|KD1       16      23.0 C  3 B02|Rb        1.63280 m   |HD         12.603 m   |                      | 
For M5|Adr   334|KD1       17      23.0 C    B02|                      |                      |Z         5.18060 m   | 
For M5|Adr   335|KD1       17##### 23.0 C  3 B02|Rb        2.19039 m   |HD         24.309 m   |                      | 
For M5|Adr   336|TO  Measurement repeated    B02|                      |                      |                      | 
For M5|Adr   337|KD1       17##### 23.0 C  3 B02|Rb        2.19078 m   |HD         24.308 m   |                      | 
For M5|Adr   338|TO  Measurement repeated    B02|                      |                      |                      | 
For M5|Adr   339|KD1       17      23.0 C  3 B02|Rb        2.19078 m   |HD         24.313 m   |                      | 
For M5|Adr   340|KD1     KE03      23.0 C  3 B02|Rf        2.25496 m   |HD         24.257 m   |                      | 
For M5|Adr   341|KD1     KE03      23.0 C  3 B02|Rf        2.25501 m   |HD         24.264 m   |                      | 
For M5|Adr   342|KD1       17      23.0 C  3 B02|Rb        2.19078 m   |HD         24.306 m   |                      | 
For M5|Adr   343|KD1     KE03      23.0 C    B02|                      |                      |Z         5.11639 m   | 
For M5|Adr   344|KD1     KE03##### 23.0 C  3 B02|Rb        2.33739 m   |HD         25.430 m   |                      | 
For M5|Adr   345|KD1       18##### 23.0 C  3 B02|Rf        1.45307 m   |HD         22.682 m   |                      | 
For M5|Adr   346|KD1       18##### 23.0 C  3 B02|Rf        1.45330 m   |HD         22.671 m   |                      | 
For M5|Adr   347|KD1     KE03##### 23.0 C  3 B02|Rb        2.33707 m   |HD         25.424 m   |                      | 
For M5|Adr   348|KD1       18##### 23.0 C    B02|                      |                      |Z         6.00044 m   | 
For M5|Adr   349|TO  Station repeated        B02|                      |                      |                      | 
For M5|Adr   350|KD1     KE03      23.0 C  3 B02|Rb        2.33712 m   |HD         25.436 m   |                      | 
For M5|Adr   351|KD1       18      23.0 C  3 B02|Rf        1.45301 m   |HD         22.661 m   |                      | 
For M5|Adr   352|KD1       18##### 23.0 C  3 B02|Rf        1.45299 m   |HD         22.670 m   |                      | 
For M5|Adr   353|TO  Measurement repeated    B02|                      |                      |                      | 
For M5|Adr   354|KD1       18##### 23.0 C  3 B02|Rf        1.45330 m   |HD         22.670 m   |                      | 
For M5|Adr   355|TO  Measurement repeated    B02|                      |                      |                      | 
For M5|Adr   356|KD1       18      23.0 C  3 B02|Rf        1.45323 m   |HD         22.668 m   |                      | 
For M5|Adr   357|KD1     KE03      23.0 C  3 B02|Rb        2.33705 m   |HD         25.422 m   |                      | 
For M5|Adr   358|KD1       18      23.0 C    B02|                      |                      |Z         6.00036 m   | 
For M5|Adr   359|KD1       18      23.0 C  3 B02|Rb        1.82411 m   |HD         13.905 m   |                      | 
For M5|Adr   360|KD1    A9220      23.0 C  3 B02|Rf        1.96519 m   |HD         14.893 m   |                      | 
For M5|Adr   361|KD1    A9220      23.0 C  3 B02|Rf        1.96520 m   |HD         14.892 m   |                      | 
For M5|Adr   362|KD1       18      23.0 C  3 B02|Rb        1.82381 m   |HD         13.912 m   |                      | 
For M5|Adr   363|KD1    A9220      23.0 C    B02|                      |                      |Z         5.85912 m   | 
For M5|Adr   364|KD1    A9220                B02|Sh        5.85912 m   |dz       -5.85912 m   |Z         0.00000 m   | 
For M5|Adr   365|KD2    A9220       16       B02|Db         299.58 m   |Df         298.94 m   |Z         5.85912 m   | 
For M5|Adr   366|TO  End-Line                B02|                      |                      |                      | 
For M5|Adr   367|TO  Start-Line       BFFB   B03|                      |                      |                      | 
For M5|Adr   368|KD1    A9220                B03|                      |                      |Z         0.00000 m   | 
For M5|Adr   369|KD1    A9220##### 23.0 C  3 B03|Rb        2.31488 m   |HD         17.351 m   |                      | 
For M5|Adr   370|TO  Measurement repeated    B03|                      |                      |                      | 
For M5|Adr   371|KD1    A9220      23.0 C  3 B03|Rb        2.31525 m   |HD         17.352 m   |                      | 
For M5|Adr   372|KD1        1      23.0 C  3 B03|Rf        0.59910 m   |HD         18.204 m   |                      | 
For M5|Adr   373|KD1        1      23.0 C  3 B03|Rf        0.59919 m   |HD         18.206 m   |                      | 
For M5|Adr   374|KD1    A9220      23.0 C  3 B03|Rb        2.31519 m   |HD         17.352 m   |                      | 
For M5|Adr   375|KD1        1      23.0 C    B03|                      |                      |Z         1.71608 m   | 
For M5|Adr   376|KD1        1      23.0 C  3 B03|Rb        1.95256 m   |HD         28.386 m   |                      | 
For M5|Adr   377|KD1     KE04      23.0 C  3 B03|Rf        1.02907 m   |HD         28.500 m   |                      | 
For M5|Adr   378|KD1     KE04      23.0 C  3 B03|Rf        1.02891 m   |HD         28.488 m   |                      | 
For M5|Adr   379|KD1        1      23.0 C  3 B03|Rb        1.95263 m   |HD         28.388 m   |                      | 
For M5|Adr   380|KD1     KE04      23.0 C    B03|                      |                      |Z         2.63968 m   | 
For M5|Adr   381|KD1     KE04##### 23.0 C  3 B03|Rb        1.41531 m   |HD         49.261 m   |                      | 
For M5|Adr   382|KD1     KE05##### 23.0 C  3 B03|Rf        1.20562 m   |HD         51.923 m   |                      | 
For M5|Adr   383|TO  Measurement repeated    B03|                      |                      |                      | 
For M5|Adr   384|KD1     KE05##### 23.0 C  3 B03|Rf        1.20586 m   |HD         51.931 m   |                      | 
For M5|Adr   385|TO  Measurement repeated    B03|                      |                      |                      | 
For M5|Adr   386|KD1     KE05##### 23.0 C  3 B03|Rf        1.20615 m   |HD         51.965 m   |                      | 
For M5|Adr   387|TO  Measurement repeated    B03|                      |                      |                      | 
For M5|Adr   388|KD1     KE05##### 23.0 C  3 B03|Rf        1.20632 m   |HD         51.952 m   |                      | 
For M5|Adr   389|KD1     KE05##### 23.0 C  3 B03|Rf        1.20632 m   |HD         51.955 m   |                      | 
For M5|Adr   390|TO  Measurement repeated    B03|                      |                      |                      | 
For M5|Adr   391|KD1     KE05##### 23.0 C  3 B03|Rf        1.20549 m   |HD         51.924 m   |                      | 
For M5|Adr   392|TO  Measurement repeated    B03|                      |                      |                      | 
For M5|Adr   393|KD1     KE05##### 23.0 C  3 B03|Rf        1.20636 m   |HD         51.969 m   |                      | 
For M5|Adr   394|KD1     KE04##### 23.0 C  3 B03|Rb        1.41498 m   |HD         49.238 m   |                      | 
For M5|Adr   395|KD1     KE05##### 23.0 C    B03|                      |                      |Z         2.84849 m   | 
For M5|Adr   396|TO  Station repeated        B03|                      |                      |                      | 
For M5|Adr   397|KD1     KE04      23.0 C  3 B03|Rb        1.38030 m   |HD         16.116 m   |                      | 
For M5|Adr   398|KD1        3      23.0 C  3 B03|Rf        1.31032 m   |HD         33.154 m   |                      | 
For M5|Adr   399|KD1        3      23.0 C  3 B03|Rf        1.31041 m   |HD         33.156 m   |                      | 
For M5|Adr   400|KD1     KE04##### 23.0 C  3 B03|Rb        1.38027 m   |HD         16.106 m   |                      | 
For M5|Adr   401|KD1        3##### 23.0 C    B03|                      |                      |Z         2.70960 m   | 
For M5|Adr   402|TO  Measurement repeated    B03|                      |                      |                      | 
For M5|Adr   403|KD1     KE04      23.0 C  3 B03|Rb        1.38020 m   |HD         16.105 m   |                      | 
For M5|Adr   404|KD1        3      23.0 C    B03|                      |                      |Z         2.70957 m   | 
For M5|Adr   405|KD1        3##### 23.0 C  3 B03|Rb        1.34922 m   |HD         32.003 m   |                      | 
For M5|Adr   406|TO  Measurement repeated    B03|                      |                      |                      | 
For M5|Adr   407|KD1        3##### 23.0 C  3 B03|Rb        1.34901 m   |HD         32.002 m   |                      | 
For M5|Adr   408|KD1     KE05##### 23.0 C  3 B03|Rf        1.25372 m   |HD         32.892 m   |                      | 
For M5|Adr   409|TO  Measurement repeated    B03|                      |                      |                      | 
For M5|Adr   410|KD1     KE05##### 23.0 C  3 B03|Rf        1.25377 m   |HD         32.891 m   |                      | 
For M5|Adr   411|KD1     KE05##### 23.0 C  3 B03|Rf        1.25375 m   |HD         32.893 m   |                      | 
For M5|Adr   412|KD1        3##### 23.0 C  3 B03|Rb        1.34874 m   |HD         32.006 m   |                      | 
For M5|Adr   413|KD1     KE05##### 23.0 C    B03|                      |                      |Z         2.80468 m   | 
For M5|Adr   414|TO  Measurement repeated    B03|                      |                      |                      | 
For M5|Adr   415|KD1        3##### 23.0 C  3 B03|Rb        1.34855 m   |HD         32.022 m   |                      | 
For M5|Adr   416|KD1     KE05##### 23.0 C    B03|                      |                      |Z         2.80459 m   | 
For M5|Adr   417|TO  Station repeated        B03|                      |                      |                      | 
For M5|Adr   418|KD1        3##### 23.0 C  3 B03|Rb        1.34889 m   |HD         32.005 m   |                      | 
For M5|Adr   419|TO  Measurement repeated    B03|                      |                      |                      | 
For M5|Adr   420|KD1        3      23.0 C  3 B03|Rb        1.34921 m   |HD         32.020 m   |                      | 
For M5|Adr   421|KD1     KE05      23.0 C  3 B03|Rf        1.25406 m   |HD         32.887 m   |                      | 
For M5|Adr   422|KD1     KE05##### 23.0 C  3 B03|Rf        1.25405 m   |HD         32.894 m   |                      | 
For M5|Adr   423|TO  Measurement repeated    B03|                      |                      |                      | 
For M5|Adr   424|KD1     KE05      23.0 C  3 B03|Rf        1.25384 m   |HD         32.888 m   |                      | 
For M5|Adr   425|KD1        3      23.0 C  3 B03|Rb        1.34918 m   |HD         31.990 m   |                      | 
For M5|Adr   426|KD1     KE05      23.0 C    B03|                      |                      |Z         2.80481 m   | 
For M5|Adr   427|KD1     KE05                B03|Sh        2.80481 m   |dz       -2.80481 m   |Z         0.00000 m   | 
For M5|Adr   428|KD2     KE05        4       B03|Db          93.85 m   |Df         112.74 m   |Z         2.80481 m   | 
For M5|Adr   429|TO  End-Line                B03|                      |                      |                      | 
For M5|Adr   430|TO  Start-Line       BFFB   B04|                      |                      |                      | 
For M5|Adr   431|KD1    A9220                B04|                      |                      |Z         0.00000 m   | 
For M5|Adr   432|KD1    A9220      22.0 C  3 B04|Rb        2.00723 m   |HD         18.911 m   |                      | 
For M5|Adr   433|KD1        1      22.0 C  3 B04|Rf        1.96979 m   |HD         18.348 m   |                      | 
For M5|Adr   434|KD1        1##### 22.0 C  3 B04|Rf        1.96991 m   |HD         18.343 m   |                      | 
For M5|Adr   435|TO  Measurement repeated    B04|                      |                      |                      | 
For M5|Adr   436|KD1        1      22.0 C  3 B04|Rf        1.96977 m   |HD         18.353 m   |                      | 
For M5|Adr   437|KD1    A9220      23.0 C  3 B04|Rb        2.00696 m   |HD         18.904 m   |                      | 
For M5|Adr   438|KD1        1      23.0 C    B04|                      |                      |Z         0.03731 m   | 
For M5|Adr   439|KD1        1##### 22.0 C  3 B04|Rb        0.45782 m   |HD         21.974 m   |                      | 
For M5|Adr   440|TO  Measurement repeated    B04|                      |                      |                      | 
For M5|Adr   441|KD1        1      23.0 C  3 B04|Rb        0.38064 m   |HD         22.083 m   |                      | 
For M5|Adr   442|KD1        2      23.0 C  3 B04|Rf        1.95038 m   |HD         20.383 m   |                      | 
For M5|Adr   443|KD1        2      23.0 C  3 B04|Rf        1.95040 m   |HD         20.382 m   |                      | 
For M5|Adr   444|KD1        1      23.0 C  3 B04|Rb        0.38074 m   |HD         22.078 m   |                      | 
For M5|Adr   445|KD1        2      23.0 C    B04|                      |                      |Z        -1.53239 m   | 
For M5|Adr   446|KD1        2      23.0 C  3 B04|Rb        0.54743 m   |HD         22.435 m   |                      | 
For M5|Adr   447|KD1        3      23.0 C  3 B04|Rf        1.59487 m   |HD         23.728 m   |                      | 
For M5|Adr   448|KD1        3##### 23.0 C  3 B04|Rf        1.59502 m   |HD         23.730 m   |                      | 
For M5|Adr   449|TO  Measurement repeated    B04|                      |                      |                      | 
For M5|Adr   450|KD1        3      23.0 C  3 B04|Rf        1.59480 m   |HD         23.735 m   |                      | 
For M5|Adr   451|KD1        2      23.0 C  3 B04|Rb        0.54731 m   |HD         22.445 m   |                      | 
For M5|Adr   452|KD1        3      23.0 C    B04|                      |                      |Z        -2.57985 m   | 
For M5|Adr   453|KD1        3##### 23.0 C  3 B04|Rb        0.61218 m   |HD         24.908 m   |                      | 
For M5|Adr   454|TO  Measurement repeated    B04|                      |                      |                      | 
For M5|Adr   455|KD1        3      23.0 C  3 B04|Rb        0.61256 m   |HD         24.901 m   |                      | 
For M5|Adr   456|KD1        4      23.0 C  3 B04|Rf        1.78618 m   |HD         18.474 m   |                      | 
For M5|Adr   457|KD1        4      23.0 C  3 B04|Rf        1.78622 m   |HD         18.472 m   |                      | 
For M5|Adr   458|KD1        3      23.0 C  3 B04|Rb        0.61269 m   |HD         24.900 m   |                      | 
For M5|Adr   459|KD1        4      23.0 C    B04|                      |                      |Z        -3.75343 m   | 
For M5|Adr   460|KD1        4      23.0 C  3 B04|Rb        1.43106 m   |HD         13.362 m   |                      | 
For M5|Adr   461|KD1        5##### 23.0 C  3 B04|Rf        1.28289 m   |HD         14.673 m   |                      | 
For M5|Adr   462|TO  Measurement repeated    B04|                      |                      |                      | 
For M5|Adr   463|KD1        5      22.0 C  3 B04|Rf        1.28295 m   |HD         14.663 m   |                      | 
For M5|Adr   464|KD1        5      23.0 C  3 B04|Rf        1.28286 m   |HD         14.669 m   |                      | 
For M5|Adr   465|KD1        4      22.0 C  3 B04|Rb        1.43108 m   |HD         13.361 m   |                      | 
For M5|Adr   466|KD1        5      22.0 C    B04|                      |                      |Z        -3.60526 m   | 
For M5|Adr   467|KD1        5      22.0 C  3 B04|Rb        1.39255 m   |HD         13.790 m   |                      | 
For M5|Adr   468|KD1     AT01      22.0 C  3 B04|Rf        1.44617 m   |HD         13.950 m   |                      | 
For M5|Adr   469|KD1     AT01      22.0 C  3 B04|Rf        1.44618 m   |HD         13.951 m   |                      | 
For M5|Adr   470|KD1        5      22.0 C  3 B04|Rb        1.39255 m   |HD         13.788 m   |                      | 
For M5|Adr   471|KD1     AT01      22.0 C    B04|                      |                      |Z        -3.65889 m   | 
For M5|Adr   472|KD1     AT01      22.0 C  3 B04|Rb        1.57271 m   |HD         30.580 m   |                      | 
For M5|Adr   473|KD1        6      22.0 C  3 B04|Rf        0.99358 m   |HD         30.483 m   |                      | 
For M5|Adr   474|KD1        6      22.0 C  3 B04|Rf        0.99364 m   |HD         30.479 m   |                      | 
For M5|Adr   475|KD1     AT01##### 22.0 C  3 B04|Rb        1.57247 m   |HD         30.574 m   |                      | 
For M5|Adr   476|KD1        6##### 22.0 C    B04|                      |                      |Z        -3.07991 m   | 
For M5|Adr   477|TO  Measurement repeated    B04|                      |                      |                      | 
For M5|Adr   478|KD1     AT01      22.0 C  3 B04|Rb        1.57267 m   |HD         30.577 m   |                      | 
For M5|Adr   479|KD1        6      22.0 C    B04|                      |                      |Z        -3.07981 m   | 
For M5|Adr   480|KD1        6##### 22.0 C  3 B04|Rb        1.50618 m   |HD         35.965 m   |                      | 
For M5|Adr   481|KD1        7##### 22.0 C  3 B04|Rf        0.85255 m   |HD         34.461 m   |                      | 
For M5|Adr   482|TO  Measurement repeated    B04|                      |                      |                      | 
For M5|Adr   483|KD1        7##### 22.0 C  3 B04|Rf        0.85264 m   |HD         34.454 m   |                      | 
For M5|Adr   484|KD1        7##### 22.0 C  3 B04|Rf        0.85286 m   |HD         34.460 m   |                      | 
For M5|Adr   485|KD1        6##### 22.0 C  3 B04|Rb        1.50594 m   |HD         35.969 m   |                      | 
For M5|Adr   486|KD1        7##### 22.0 C    B04|                      |                      |Z        -2.42650 m   | 
For M5|Adr   487|TO  Station repeated        B04|                      |                      |                      | 
For M5|Adr   488|KD1        6      22.0 C  3 B04|Rb        1.50625 m   |HD         35.970 m   |                      | 
For M5|Adr   489|KD1        7##### 22.0 C  3 B04|Rf        0.85283 m   |HD         34.457 m   |                      | 
For M5|Adr   490|TO  Measurement repeated    B04|                      |                      |                      | 
For M5|Adr   491|KD1        7##### 22.0 C  3 B04|Rf        0.85241 m   |HD         34.460 m   |                      | 
For M5|Adr   492|TO  Measurement repeated    B04|                      |                      |                      | 
For M5|Adr   493|KD1        7##### 22.0 C  3 B04|Rf        0.85274 m   |HD         34.459 m   |                      | 
For M5|Adr   494|TO  Measurement repeated    B04|                      |                      |                      | 
For M5|Adr   495|KD1        7      22.0 C  3 B04|Rf        0.85258 m   |HD         34.448 m   |                      | 
For M5|Adr   496|KD1        7      22.0 C  3 B04|Rf        0.85267 m   |HD         34.449 m   |                      | 
For M5|Adr   497|KD1        6      22.0 C  3 B04|Rb        1.50609 m   |HD         35.965 m   |                      | 
For M5|Adr   498|KD1        7      22.0 C    B04|                      |                      |Z        -2.42626 m   | 
For M5|Adr   499|KD1        7##### 22.0 C  3 B04|Rb        1.45868 m   |HD         18.820 m   |                      | 
For M5|Adr   500|TO  Measurement repeated    B04|                      |                      |                      | 
For M5|Adr   501|KD1        7##### 22.0 C  3 B04|Rb        1.45837 m   |HD         18.825 m   |                      | 
For M5|Adr   502|KD1        8##### 22.0 C  3 B04|Rf        0.80986 m   |HD         18.007 m   |                      | 
For M5|Adr   503|TO  Measurement repeated    B04|                      |                      |                      | 
For M5|Adr   504|KD1        8##### 22.0 C  3 B04|Rf        0.81027 m   |HD         18.005 m   |                      | 
For M5|Adr   505|TO  Measurement repeated    B04|                      |                      |                      | 
For M5|Adr   506|KD1        8##### 22.0 C  3 B04|Rf        0.80949 m   |HD         17.992 m   |                      | 
For M5|Adr   507|TO  Measurement repeated    B04|                      |                      |                      | 
For M5|Adr   508|KD1        8##### 22.0 C  3 B04|Rf        0.81024 m   |HD         18.002 m   |                      | 
For M5|Adr   509|KD1        8##### 22.0 C  3 B04|Rf        0.80988 m   |HD         18.007 m   |                      | 
For M5|Adr   510|KD1        7##### 22.0 C  3 B04|Rb        1.45836 m   |HD         18.822 m   |                      | 
For M5|Adr   511|KD1        8##### 22.0 C    B04|                      |                      |Z        -1.77796 m   | 
For M5|Adr   512|TO  Measurement repeated    B04|                      |                      |                      | 
For M5|Adr   513|KD1        7##### 22.0 C  3 B04|Rb        1.45853 m   |HD         18.823 m   |                      | 
For M5|Adr   514|KD1        8##### 22.0 C    B04|                      |                      |Z        -1.77787 m   | 
For M5|Adr   515|TO  Station repeated        B04|                      |                      |                      | 
For M5|Adr   516|KD1        7##### 22.0 C  3 B04|Rb        1.45845 m   |HD         18.831 m   |                      | 
For M5|Adr   517|KD1        8##### 22.0 C  3 B04|Rf        0.81021 m   |HD         18.017 m   |                      | 
For M5|Adr   518|KD1        8##### 22.0 C  3 B04|Rf        0.81005 m   |HD         18.009 m   |                      | 
For M5|Adr   519|KD1        7##### 22.0 C  3 B04|Rb        1.45897 m   |HD         18.828 m   |                      | 
For M5|Adr   520|KD1        8##### 22.0 C    B04|                      |                      |Z        -1.77768 m   | 
For M5|Adr   521|TO  Station repeated        B04|                      |                      |                      | 
For M5|Adr   522|KD1        7##### 22.0 C  3 B04|Rb        1.45833 m   |HD         18.830 m   |                      | 
For M5|Adr   523|TO  Measurement repeated    B04|                      |                      |                      | 
For M5|Adr   524|KD1        7      22.0 C  3 B04|Rb        1.45837 m   |HD         18.831 m   |                      | 
For M5|Adr   525|KD1        8      22.0 C  3 B04|Rf        0.81013 m   |HD         18.006 m   |                      | 
For M5|Adr   526|KD1        8      22.0 C  3 B04|Rf        0.81013 m   |HD         18.019 m   |                      | 
For M5|Adr   527|KD1        7##### 22.0 C  3 B04|Rb        1.45848 m   |HD         18.828 m   |                      | 
For M5|Adr   528|KD1        8##### 22.0 C    B04|                      |                      |Z        -1.77797 m   | 
For M5|Adr   529|TO  Measurement repeated    B04|                      |                      |                      | 
For M5|Adr   530|KD1        7      22.0 C  3 B04|Rb        1.45860 m   |HD         18.826 m   |                      | 
For M5|Adr   531|KD1        8      22.0 C    B04|                      |                      |Z        -1.77791 m   | 
For M5|Adr   532|KD1        8      22.0 C  3 B04|Rb        2.01354 m   |HD         28.880 m   |                      | 
For M5|Adr   533|KD1     AT02      22.0 C  3 B04|Rf        0.91296 m   |HD         24.785 m   |                      | 
For M5|Adr   534|KD1     AT02      22.0 C  3 B04|Rf        0.91304 m   |HD         24.787 m   |                      | 
For M5|Adr   535|KD1        8      22.0 C  3 B04|Rb        2.01362 m   |HD         28.878 m   |                      | 
For M5|Adr   536|KD1     AT02      22.0 C    B04|                      |                      |Z        -0.67732 m   | 
For M5|Adr   537|KD1     AT02      22.0 C  3 B04|Rb        1.01266 m   |HD         29.634 m   |                      | 
For M5|Adr   538|KD1       10##### 22.0 C  3 B04|Rf        1.31997 m   |HD         27.893 m   |                      | 
For M5|Adr   539|TO  Measurement repeated    B04|                      |                      |                      | 
For M5|Adr   540|KD1       10      22.0 C  3 B04|Rf        1.32032 m   |HD         27.892 m   |                      | 
For M5|Adr   541|KD1       10##### 22.0 C  3 B04|Rf        1.32033 m   |HD         27.895 m   |                      | 
For M5|Adr   542|TO  Measurement repeated    B04|                      |                      |                      | 
For M5|Adr   543|KD1       10##### 22.0 C  3 B04|Rf        1.32062 m   |HD         27.900 m   |                      | 
For M5|Adr   544|TO  Measurement repeated    B04|                      |                      |                      | 
For M5|Adr   545|KD1       10      22.0 C  3 B04|Rf        1.32044 m   |HD         27.893 m   |                      | 
For M5|Adr   546|KD1     AT02      22.0 C  3 B04|Rb        1.01251 m   |HD         29.630 m   |                      | 
For M5|Adr   547|KD1       10      22.0 C    B04|                      |                      |Z        -0.98512 m   | 
For M5|Adr   548|KD1       10      22.0 C  3 B04|Rb        1.33220 m   |HD         28.101 m   |                      | 
For M5|Adr   549|KD1       11      22.0 C  3 B04|Rf        1.23865 m   |HD         28.252 m   |                      | 
For M5|Adr   550|KD1       11      22.0 C  3 B04|Rf        1.23862 m   |HD         28.246 m   |                      | 
For M5|Adr   551|KD1       10      22.0 C  3 B04|Rb        1.33214 m   |HD         28.111 m   |                      | 
For M5|Adr   552|KD1       11      22.0 C    B04|                      |                      |Z        -0.89158 m   | 
For M5|Adr   553|KD1       11      22.0 C  3 B04|Rb        1.43468 m   |HD         29.858 m   |                      | 
For M5|Adr   554|KD1       12      22.0 C  3 B04|Rf        0.96980 m   |HD         26.711 m   |                      | 
For M5|Adr   555|KD1       12      22.0 C  3 B04|Rf        0.96990 m   |HD         26.722 m   |                      | 
For M5|Adr   556|KD1       11      22.0 C  3 B04|Rb        1.43459 m   |HD         29.857 m   |                      | 
For M5|Adr   557|KD1       12      22.0 C    B04|                      |                      |Z        -0.42680 m   | 
For M5|Adr   558|KD1       12      22.0 C  3 B04|Rb        1.54986 m   |HD         29.714 m   |                      | 
For M5|Adr   559|KD1       13      22.0 C  3 B04|Rf        0.92683 m   |HD         29.069 m   |                      | 
For M5|Adr   560|KD1       13      22.0 C  3 B04|Rf        0.92690 m   |HD         29.065 m   |                      | 
For M5|Adr   561|KD1       12      22.0 C  3 B04|Rb        1.54974 m   |HD         29.719 m   |                      | 
For M5|Adr   562|KD1       13      22.0 C    B04|                      |                      |Z         0.19614 m   | 
For M5|Adr   563|KD1       13##### 22.0 C  3 B04|Rb        1.50649 m   |HD         30.757 m   |                      | 
